time_s,signal,time_min,time_hour,smoothed_signal,baseline,detrended_signal
4.749,-0.419935,0.07915,0.0013191666666666666,-0.419933,-0.419857,-7.60000000000205e-05
4.884,-0.41988,0.0814,0.0013566666666666668,-0.419933,-0.419857,-7.60000000000205e-05
5.014,-0.419935,0.08356666666666666,0.001392777777777778,-0.419935,-0.419857,-7.80000000000225e-05
5.149,-0.419955,0.08581666666666667,0.0014302777777777777,-0.419935,-0.419857,-7.80000000000225e-05
5.28,-0.419887,0.08800000000000001,0.0014666666666666667,-0.419933,-0.419857,-7.60000000000205e-05
5.42,-0.419866,0.09033333333333333,0.0015055555555555556,-0.419933,-0.419857,-7.60000000000205e-05
5.551,-0.419961,0.09251666666666666,0.0015419444444444445,-0.419935,-0.419857,-7.80000000000225e-05
5.688,-0.419944,0.0948,0.00158,-0.419935,-0.419857,-7.80000000000225e-05
5.825,-0.41987,0.09708333333333334,0.0016180555555555555,-0.419933,-0.419857,-7.60000000000205e-05
5.966,-0.419868,0.09943333333333333,0.0016572222222222223,-0.419933,-0.419857,-7.60000000000205e-05
6.113,-0.419963,0.10188333333333334,0.0016980555555555557,-0.419935,-0.419857,-7.80000000000225e-05
6.244,-0.419933,0.10406666666666667,0.0017344444444444445,-0.419933,-0.419857,-7.60000000000205e-05
6.373,-0.419874,0.10621666666666667,0.0017702777777777777,-0.419907,-0.419857,-4.999999999999449e-05
6.516,-0.419963,0.1086,0.00181,-0.419933,-0.419857,-7.60000000000205e-05
6.652,-0.419972,0.11086666666666667,0.0018477777777777778,-0.419933,-0.419857,-7.60000000000205e-05
6.797,-0.41989,0.11328333333333333,0.0018880555555555556,-0.419907,-0.419857,-4.999999999999449e-05
6.94,-0.419894,0.11566666666666667,0.0019277777777777778,-0.419907,-0.419857,-4.999999999999449e-05
7.086,-0.419975,0.11810000000000001,0.0019683333333333332,-0.419933,-0.419857,-7.60000000000205e-05
7.216,-0.419947,0.12026666666666667,0.0020044444444444445,-0.419933,-0.419857,-7.60000000000205e-05
7.349,-0.419887,0.12248333333333333,0.002041388888888889,-0.419907,-0.419857,-4.999999999999449e-05
7.483,-0.419879,0.12471666666666666,0.002078611111111111,-0.419932,-0.419857,-7.500000000004725e-05
7.617,-0.419951,0.12695,0.0021158333333333333,-0.419933,-0.419857,-7.60000000000205e-05
7.755,-0.419907,0.12925,0.0021541666666666666,-0.419932,-0.419857,-7.500000000004725e-05
7.891,-0.419878,0.13151666666666667,0.0021919444444444443,-0.419907,-0.419857,-4.999999999999449e-05
8.038,-0.419951,0.13396666666666668,0.002232777777777778,-0.419932,-0.419857,-7.500000000004725e-05
8.181,-0.419937,0.13635,0.0022724999999999998,-0.419932,-0.419857,-7.500000000004725e-05
8.326,-0.419875,0.13876666666666668,0.0023127777777777777,-0.419907,-0.419857,-4.999999999999449e-05
8.469,-0.419876,0.14115,0.0023525,-0.419907,-0.419857,-4.999999999999449e-05
8.602,-0.419936,0.14336666666666667,0.0023894444444444445,-0.419907,-0.419857,-4.999999999999449e-05
8.737,-0.419935,0.14561666666666667,0.0024269444444444447,-0.419903,-0.419857,-4.6000000000046004e-05
8.874,-0.419855,0.1479,0.002465,-0.419898,-0.419857,-4.100000000001325e-05
9.021,-0.419932,0.15035,0.0025058333333333334,-0.419903,-0.419857,-4.6000000000046004e-05
9.156,-0.419945,0.1526,0.0025433333333333336,-0.419907,-0.419857,-4.999999999999449e-05
9.291,-0.419859,0.15485000000000002,0.0025808333333333334,-0.419903,-0.419857,-4.6000000000046004e-05
9.435,-0.419882,0.15725,0.0026208333333333335,-0.419898,-0.419857,-4.100000000001325e-05
9.575,-0.419938,0.15958333333333333,0.002659722222222222,-0.419903,-0.419857,-4.6000000000046004e-05
9.719,-0.419948,0.1619833333333333,0.002699722222222222,-0.419898,-0.419857,-4.100000000001325e-05
9.853,-0.419859,0.16421666666666665,0.002736944444444444,-0.419882,-0.419857,-2.4999999999997247e-05
9.997,-0.419898,0.16661666666666666,0.0027769444444444443,-0.419898,-0.419857,-4.100000000001325e-05
10.138,-0.419903,0.16896666666666665,0.0028161111111111112,-0.419903,-0.419857,-4.6000000000046004e-05
10.287,-0.419846,0.17145000000000002,0.0028575000000000002,-0.419898,-0.41985649999999997,-4.1500000000027626e-05
10.422,-0.419853,0.17370000000000002,0.002895,-0.419882,-0.419856,-2.599999999997049e-05
10.564,-0.419938,0.17606666666666668,0.0029344444444444444,-0.419898,-0.419856,-4.199999999998649e-05
10.705,-0.419934,0.17841666666666667,0.0029736111111111113,-0.419898,-0.419856,-4.199999999998649e-05
10.842,-0.419858,0.1807,0.003011666666666667,-0.419882,-0.419856,-2.599999999997049e-05
10.987,-0.419873,0.18311666666666668,0.0030519444444444444,-0.419898,-0.419856,-4.199999999998649e-05
11.132,-0.419934,0.18553333333333333,0.0030922222222222223,-0.419903,-0.419856,-4.700000000001925e-05
11.274,-0.419876,0.18789999999999998,0.0031316666666666663,-0.419898,-0.419856,-4.199999999998649e-05
11.415,-0.419869,0.19024999999999997,0.0031708333333333332,-0.419896,-0.419856,-3.999999999998449e-05
11.558,-0.419936,0.19263333333333332,0.0032105555555555555,-0.419898,-0.419856,-4.199999999998649e-05
11.699,-0.419932,0.19498333333333334,0.003249722222222222,-0.419903,-0.419856,-4.700000000001925e-05
11.833,-0.419864,0.19721666666666668,0.0032869444444444443,-0.419896,-0.419856,-3.999999999998449e-05
11.974,-0.41987,0.19956666666666667,0.0033261111111111113,-0.419897,-0.419856,-4.100000000001325e-05
12.118,-0.419933,0.20196666666666668,0.0033661111111111114,-0.419913,-0.419856,-5.699999999997374e-05
12.258,-0.419913,0.20429999999999998,0.0034049999999999996,-0.419911,-0.419856,-5.499999999997174e-05
12.391,-0.419874,0.20651666666666665,0.0034419444444444445,-0.419897,-0.419856,-4.100000000001325e-05
12.541,-0.419973,0.20901666666666668,0.0034836111111111114,-0.419911,-0.419856,-5.499999999997174e-05
12.674,-0.419949,0.21123333333333333,0.0035205555555555554,-0.419913,-0.419856,-5.699999999997374e-05
12.81,-0.419876,0.2135,0.0035583333333333335,-0.419911,-0.419856,-5.499999999997174e-05
12.95,-0.419896,0.21583333333333332,0.003597222222222222,-0.419911,-0.419856,-5.499999999997174e-05
13.082,-0.419958,0.21803333333333336,0.003633888888888889,-0.419913,-0.419856,-5.699999999997374e-05
13.218,-0.419963,0.2203,0.003671666666666667,-0.419913,-0.419856,-5.699999999997374e-05
13.348,-0.419881,0.22246666666666667,0.003707777777777778,-0.419911,-0.419856,-5.499999999997174e-05
13.487,-0.419897,0.22478333333333333,0.003746388888888889,-0.419911,-0.419856,-5.499999999997174e-05
13.619,-0.419965,0.22698333333333334,0.0037830555555555556,-0.419913,-0.419856,-5.699999999997374e-05
13.749,-0.419911,0.22915000000000002,0.003819166666666667,-0.419911,-0.419856,-5.499999999997174e-05
13.882,-0.419877,0.23136666666666666,0.003856111111111111,-0.419897,-0.419856,-4.100000000001325e-05
14.022,-0.419936,0.2337,0.003895,-0.419911,-0.419856,-5.499999999997174e-05
14.159,-0.41993,0.23598333333333335,0.003933055555555556,-0.419911,-0.419856,-5.499999999997174e-05
14.298,-0.419858,0.2383,0.003971666666666667,-0.419897,-0.419856,-4.100000000001325e-05
14.436,-0.419875,0.2406,0.00401,-0.419897,-0.419856,-4.100000000001325e-05
14.578,-0.419947,0.24296666666666666,0.004049444444444444,-0.419911,-0.419856,-5.499999999997174e-05
14.719,-0.419936,0.24531666666666666,0.004088611111111111,-0.419897,-0.419856,-4.100000000001325e-05
14.855,-0.419873,0.24758333333333335,0.004126388888888889,-0.419892,-0.419856,-3.599999999998049e-05
14.999,-0.419886,0.24998333333333334,0.004166388888888889,-0.419897,-0.419856,-4.100000000001325e-05
15.141,-0.41995,0.25235,0.004205833333333333,-0.419911,-0.419856,-5.499999999997174e-05
15.285,-0.41988,0.25475,0.004245833333333333,-0.419892,-0.419856,-3.599999999998049e-05
15.423,-0.419866,0.25705,0.004284166666666667,-0.419892,-0.419856,-3.599999999998049e-05
15.567,-0.419949,0.25945,0.004324166666666667,-0.419892,-0.419856,-3.599999999998049e-05
15.705,-0.419936,0.26175,0.0043625,-0.419892,-0.419856,-3.599999999998049e-05
15.851,-0.419874,0.2641833333333333,0.004403055555555556,-0.419892,-0.419856,-3.599999999998049e-05
15.991,-0.419892,0.2665166666666667,0.0044419444444444445,-0.419892,-0.419856,-3.599999999998049e-05
16.135,-0.419956,0.2689166666666667,0.004481944444444445,-0.419912,-0.419856,-5.6000000000000494e-05
16.27,-0.419892,0.27116666666666667,0.004519444444444444,-0.419892,-0.419856,-3.599999999998049e-05
16.416,-0.419884,0.2736,0.00456,-0.419892,-0.419856,-3.599999999998049e-05
16.556,-0.419949,0.27593333333333336,0.004598888888888889,-0.419892,-0.419856,-3.599999999998049e-05
16.699,-0.419957,0.2783166666666667,0.004638611111111112,-0.419912,-0.419856,-5.6000000000000494e-05
16.834,-0.419873,0.2805666666666667,0.004676111111111111,-0.419892,-0.419856,-3.599999999998049e-05
16.975,-0.419882,0.2829166666666667,0.004715277777777778,-0.419911,-0.419856,-5.499999999997174e-05
17.11,-0.419931,0.2851666666666667,0.004752777777777778,-0.419912,-0.419856,-5.6000000000000494e-05
17.253,-0.419912,0.28755000000000003,0.0047925,-0.419911,-0.419856,-5.499999999997174e-05
17.392,-0.41986,0.28986666666666666,0.004831111111111111,-0.419892,-0.419856,-3.599999999998049e-05
17.532,-0.419944,0.2922,0.00487,-0.419911,-0.419856,-5.499999999997174e-05
17.665,-0.419959,0.29441666666666666,0.004906944444444444,-0.419912,-0.419856,-5.6000000000000494e-05
17.806,-0.419857,0.2967666666666667,0.004946111111111111,-0.419911,-0.419856,-5.499999999997174e-05
17.948,-0.419873,0.29913333333333336,0.004985555555555556,-0.419911,-0.419856,-5.499999999997174e-05
18.089,-0.419943,0.3014833333333333,0.005024722222222222,-0.419912,-0.419856,-5.6000000000000494e-05
18.223,-0.419941,0.30371666666666663,0.0050619444444444444,-0.419912,-0.419856,-5.6000000000000494e-05
18.364,-0.419881,0.30606666666666665,0.005101111111111111,-0.419911,-0.419856,-5.499999999997174e-05
18.505,-0.419911,0.3084166666666667,0.0051402777777777775,-0.419911,-0.419856,-5.499999999997174e-05
18.651,-0.419959,0.31085,0.005180833333333333,-0.419912,-0.419856,-5.6000000000000494e-05
18.783,-0.419878,0.31305,0.0052175,-0.419911,-0.419856,-5.499999999997174e-05
18.915,-0.419879,0.31525,0.0052541666666666665,-0.419895,-0.419856,-3.900000000001125e-05
19.047,-0.419973,0.31745,0.005290833333333333,-0.419911,-0.419856,-5.499999999997174e-05
19.181,-0.419952,0.3196833333333334,0.0053280555555555555,-0.419911,-0.419856,-5.499999999997174e-05
19.311,-0.419889,0.32185,0.005364166666666666,-0.419895,-0.419856,-3.900000000001125e-05
19.447,-0.41988,0.32411666666666666,0.0054019444444444445,-0.419895,-0.419856,-3.900000000001125e-05
19.582,-0.419967,0.3263666666666667,0.005439444444444445,-0.419911,-0.419856,-5.499999999997174e-05
19.715,-0.419943,0.32858333333333334,0.005476388888888889,-0.419895,-0.419856,-3.900000000001125e-05
19.85,-0.419895,0.33083333333333337,0.005513888888888889,-0.419894,-0.419856,-3.799999999998249e-05
19.98,-0.419868,0.333,0.00555,-0.419895,-0.419856,-3.900000000001125e-05
20.122,-0.419956,0.33536666666666665,0.005589444444444445,-0.419895,-0.419856,-3.900000000001125e-05
20.259,-0.419894,0.33765,0.0056275,-0.419894,-0.419856,-3.799999999998249e-05
20.407,-0.41987,0.3401166666666667,0.005668611111111111,-0.419894,-0.419856,-3.799999999998249e-05
20.55,-0.419943,0.3425,0.0057083333333333335,-0.419895,-0.419856,-3.900000000001125e-05
20.691,-0.419933,0.34485,0.0057475,-0.419895,-0.419856,-3.900000000001125e-05
20.832,-0.419851,0.3472,0.0057866666666666665,-0.419894,-0.41985649999999997,-3.7500000000023626e-05
20.981,-0.419853,0.34968333333333335,0.005828055555555556,-0.419895,-0.419857,-3.8000000000038e-05
21.121,-0.419928,0.35201666666666664,0.005866944444444444,-0.419895,-0.419857,-3.8000000000038e-05
21.265,-0.419879,0.35441666666666666,0.005906944444444445,-0.419895,-0.419857,-3.8000000000038e-05
21.406,-0.419863,0.3567666666666666,0.00594611111111111,-0.419894,-0.419857,-3.700000000000925e-05
21.553,-0.419943,0.3592166666666667,0.005986944444444445,-0.419894,-0.419857,-3.700000000000925e-05
21.689,-0.419952,0.3614833333333333,0.006024722222222222,-0.419895,-0.419857,-3.8000000000038e-05
21.826,-0.419849,0.3637666666666667,0.006062777777777778,-0.419894,-0.419857,-3.700000000000925e-05
21.974,-0.419848,0.36623333333333336,0.006103888888888889,-0.419889,-0.419857,-3.2000000000032e-05
22.119,-0.41994,0.36865,0.006144166666666667,-0.419895,-0.419857,-3.8000000000038e-05
22.248,-0.41991,0.3708,0.006180000000000001,-0.419895,-0.419857,-3.8000000000038e-05
22.383,-0.419858,0.37305,0.0062175,-0.419889,-0.419857,-3.2000000000032e-05
22.511,-0.419895,0.3751833333333333,0.006253055555555555,-0.419889,-0.419857,-3.2000000000032e-05
22.642,-0.419925,0.3773666666666667,0.006289444444444445,-0.419895,-0.419857,-3.8000000000038e-05
22.773,-0.419889,0.37955,0.0063258333333333335,-0.419895,-0.419857,-3.8000000000038e-05
22.909,-0.41987,0.38181666666666664,0.006363611111111111,-0.419895,-0.419857,-3.8000000000038e-05
23.041,-0.419939,0.3840166666666667,0.006400277777777778,-0.419895,-0.419857,-3.8000000000038e-05
23.172,-0.419933,0.3862,0.006436666666666667,-0.419895,-0.419857,-3.8000000000038e-05
23.304,-0.419856,0.38839999999999997,0.006473333333333333,-0.419895,-0.419857,-3.8000000000038e-05
23.435,-0.419858,0.39058333333333334,0.006509722222222222,-0.419895,-0.419857,-3.8000000000038e-05
23.565,-0.419936,0.39275000000000004,0.006545833333333334,-0.419898,-0.419857,-4.100000000001325e-05
23.693,-0.419928,0.39488333333333336,0.006581388888888889,-0.419898,-0.419857,-4.100000000001325e-05
23.823,-0.419865,0.39705,0.0066175,-0.419895,-0.419857,-3.8000000000038e-05
23.953,-0.41985,0.39921666666666666,0.006653611111111111,-0.419895,-0.419857,-3.8000000000038e-05
24.086,-0.419943,0.4014333333333333,0.0066905555555555555,-0.419898,-0.419857,-4.100000000001325e-05
24.216,-0.419933,0.4036,0.006726666666666667,-0.419898,-0.419857,-4.100000000001325e-05
24.347,-0.419859,0.40578333333333333,0.006763055555555556,-0.419898,-0.419857,-4.100000000001325e-05
24.482,-0.41986,0.4080333333333333,0.006800555555555555,-0.419898,-0.419857,-4.100000000001325e-05
24.615,-0.419929,0.41024999999999995,0.0068375,-0.419898,-0.419857,-4.100000000001325e-05
24.744,-0.419898,0.4124,0.006873333333333333,-0.419898,-0.419857,-4.100000000001325e-05
24.873,-0.419868,0.41455000000000003,0.006909166666666667,-0.419898,-0.419857,-4.100000000001325e-05
25.005,-0.419905,0.41675,0.006945833333333333,-0.419898,-0.419857,-4.100000000001325e-05
25.134,-0.419935,0.4189,0.006981666666666666,-0.419898,-0.419857,-4.100000000001325e-05
25.264,-0.419891,0.42106666666666664,0.007017777777777777,-0.419898,-0.419857,-4.100000000001325e-05
25.396,-0.419835,0.4232666666666667,0.007054444444444445,-0.419898,-0.419857,-4.100000000001325e-05
25.528,-0.419927,0.42546666666666666,0.0070911111111111105,-0.419898,-0.419857,-4.100000000001325e-05
25.664,-0.41993,0.42773333333333335,0.0071288888888888895,-0.419898,-0.419857,-4.100000000001325e-05
25.798,-0.419843,0.42996666666666666,0.007166111111111111,-0.419898,-0.419857,-4.100000000001325e-05
25.929,-0.419858,0.43215,0.0072025,-0.419898,-0.419857,-4.100000000001325e-05
26.061,-0.419936,0.43435,0.007239166666666666,-0.419898,-0.419857,-4.100000000001325e-05
26.192,-0.419927,0.43653333333333333,0.007275555555555556,-0.419898,-0.419857,-4.100000000001325e-05
26.323,-0.419859,0.4387166666666667,0.007311944444444445,-0.419891,-0.419857,-3.4000000000034e-05
26.454,-0.41986,0.4409,0.0073483333333333335,-0.419891,-0.419857,-3.4000000000034e-05
26.584,-0.419933,0.44306666666666666,0.007384444444444444,-0.419891,-0.419857,-3.4000000000034e-05
26.712,-0.419909,0.4452,0.0074199999999999995,-0.419891,-0.419857,-3.4000000000034e-05
26.843,-0.419859,0.44738333333333336,0.007456388888888889,-0.419874,-0.419857,-1.7000000000044757e-05
26.974,-0.419847,0.44956666666666667,0.007492777777777778,-0.419874,-0.419857,-1.7000000000044757e-05
27.104,-0.419949,0.4517333333333333,0.007528888888888889,-0.419874,-0.419857,-1.7000000000044757e-05
27.236,-0.419921,0.45393333333333336,0.007565555555555555,-0.419874,-0.419857,-1.7000000000044757e-05
27.365,-0.419854,0.4560833333333333,0.007601388888888888,-0.419874,-0.419857,-1.7000000000044757e-05
27.498,-0.419874,0.45830000000000004,0.007638333333333334,-0.419874,-0.419857,-1.7000000000044757e-05
27.63,-0.419931,0.46049999999999996,0.0076749999999999995,-0.419874,-0.419857,-1.7000000000044757e-05
27.759,-0.419865,0.46265,0.007710833333333333,-0.419874,-0.419857,-1.7000000000044757e-05
27.892,-0.419848,0.46486666666666665,0.007747777777777778,-0.419874,-0.419857,-1.7000000000044757e-05
28.022,-0.419895,0.4670333333333333,0.007783888888888889,-0.419874,-0.4198575,-1.650000000003038e-05
28.153,-0.419942,0.46921666666666667,0.007820277777777777,-0.419874,-0.419857,-1.7000000000044757e-05
28.28,-0.419857,0.4713333333333333,0.007855555555555557,-0.419874,-0.4198575,-1.650000000003038e-05
28.411,-0.419848,0.4735166666666667,0.007891944444444444,-0.419874,-0.419858,-1.6000000000016e-05
28.541,-0.419909,0.47568333333333335,0.007928055555555556,-0.419874,-0.419858,-1.6000000000016e-05
28.671,-0.419941,0.47785,0.007964166666666666,-0.419874,-0.419858,-1.6000000000016e-05
28.799,-0.419856,0.4799833333333333,0.007999722222222222,-0.419874,-0.419858,-1.6000000000016e-05
28.928,-0.41985,0.48213333333333336,0.008035555555555556,-0.419874,-0.419858,-1.6000000000016e-05
29.059,-0.419914,0.4843166666666667,0.008071944444444444,-0.419873,-0.419858,-1.4999999999987246e-05
29.189,-0.419938,0.4864833333333333,0.008108055555555556,-0.419873,-0.419858,-1.4999999999987246e-05
29.32,-0.419844,0.4886666666666667,0.008144444444444444,-0.419879,-0.419858,-2.0999999999993246e-05
29.451,-0.41985,0.49085,0.008180833333333333,-0.419879,-0.419858,-2.0999999999993246e-05
29.584,-0.41992,0.49306666666666665,0.008217777777777777,-0.419879,-0.419858,-2.0999999999993246e-05
29.716,-0.419937,0.4952666666666667,0.008254444444444444,-0.419879,-0.419858,-2.0999999999993246e-05
29.848,-0.419851,0.49746666666666667,0.00829111111111111,-0.419879,-0.419858,-2.0999999999993246e-05
29.979,-0.419857,0.49965,0.0083275,-0.419879,-0.419858,-2.0999999999993246e-05
30.11,-0.419921,0.5018333333333334,0.00836388888888889,-0.419879,-0.419858,-2.0999999999993246e-05
30.238,-0.419916,0.5039666666666667,0.008399444444444444,-0.419879,-0.419858,-2.0999999999993246e-05
30.368,-0.419856,0.5061333333333333,0.008435555555555556,-0.419879,-0.419858,-2.0999999999993246e-05
30.499,-0.419873,0.5083166666666666,0.008471944444444443,-0.419879,-0.419858,-2.0999999999993246e-05
30.63,-0.419927,0.5105,0.008508333333333333,-0.419879,-0.419858,-2.0999999999993246e-05
30.761,-0.419879,0.5126833333333333,0.008544722222222223,-0.419879,-0.419858,-2.0999999999993246e-05
30.893,-0.41984,0.5148833333333334,0.008581388888888888,-0.419879,-0.419858,-2.0999999999993246e-05
31.022,-0.419905,0.5170333333333333,0.008617222222222222,-0.419879,-0.419858,-2.0999999999993246e-05
31.152,-0.419918,0.5192,0.008653333333333334,-0.419879,-0.419858,-2.0999999999993246e-05
31.284,-0.419853,0.5214,0.00869,-0.419879,-0.419858,-2.0999999999993246e-05
31.414,-0.41986,0.5235666666666667,0.008726111111111112,-0.419879,-0.419858,-2.0999999999993246e-05
31.546,-0.419939,0.5257666666666666,0.008762777777777777,-0.419879,-0.419858,-2.0999999999993246e-05
31.683,-0.419946,0.52805,0.008800833333333334,-0.419879,-0.419858,-2.0999999999993246e-05
31.813,-0.41986,0.5302166666666667,0.008836944444444444,-0.419879,-0.419858,-2.0999999999993246e-05
31.944,-0.419857,0.5324,0.008873333333333334,-0.419879,-0.419858,-2.0999999999993246e-05
32.075,-0.419936,0.5345833333333334,0.008909722222222223,-0.41989,-0.419858,-3.199999999997649e-05
32.207,-0.419944,0.5367833333333334,0.00894638888888889,-0.41989,-0.419858,-3.199999999997649e-05
32.339,-0.419858,0.5389833333333333,0.008983055555555555,-0.41989,-0.419858,-3.199999999997649e-05
32.469,-0.419853,0.54115,0.009019166666666667,-0.41989,-0.419858,-3.199999999997649e-05
32.599,-0.419922,0.5433166666666666,0.009055277777777777,-0.41989,-0.419858,-3.199999999997649e-05
32.728,-0.419934,0.5454666666666667,0.009091111111111112,-0.41989,-0.419858,-3.199999999997649e-05
32.858,-0.419853,0.5476333333333333,0.00912722222222222,-0.41989,-0.419858,-3.199999999997649e-05
32.987,-0.419873,0.5497833333333334,0.009163055555555556,-0.41989,-0.419858,-3.199999999997649e-05
33.12,-0.419923,0.5519999999999999,0.0092,-0.41989,-0.419858,-3.199999999997649e-05
33.252,-0.41989,0.5542,0.009236666666666667,-0.41989,-0.419858,-3.199999999997649e-05
33.382,-0.419849,0.5563666666666667,0.009272777777777777,-0.41989,-0.419858,-3.199999999997649e-05
33.516,-0.419891,0.5586,0.009309999999999999,-0.41989,-0.419858,-3.199999999997649e-05
33.644,-0.419926,0.5607333333333333,0.009345555555555555,-0.41989,-0.419858,-3.199999999997649e-05
33.777,-0.41986,0.5629500000000001,0.0093825,-0.41989,-0.419858,-3.199999999997649e-05
33.905,-0.419847,0.5650833333333334,0.009418055555555556,-0.41989,-0.419858,-3.199999999997649e-05
34.034,-0.419928,0.5672333333333334,0.009453888888888888,-0.41989,-0.419858,-3.199999999997649e-05
34.166,-0.419932,0.5694333333333332,0.009490555555555554,-0.41989,-0.419858,-3.199999999997649e-05
34.294,-0.419859,0.5715666666666667,0.00952611111111111,-0.41989,-0.419858,-3.199999999997649e-05
34.427,-0.419871,0.5737833333333333,0.009563055555555556,-0.41989,-0.419858,-3.199999999997649e-05
34.557,-0.419939,0.5759500000000001,0.009599166666666667,-0.41989,-0.419858,-3.199999999997649e-05
34.689,-0.419924,0.57815,0.009635833333333333,-0.41989,-0.419858,-3.199999999997649e-05
34.817,-0.419859,0.5802833333333334,0.009671388888888889,-0.419888,-0.419858,-2.999999999997449e-05
34.95,-0.419854,0.5825,0.009708333333333334,-0.419888,-0.419858,-2.999999999997449e-05
35.085,-0.419933,0.58475,0.009745833333333334,-0.419888,-0.419858,-2.999999999997449e-05
35.219,-0.419913,0.5869833333333333,0.009783055555555555,-0.419888,-0.419858,-2.999999999997449e-05
35.349,-0.419856,0.58915,0.009819166666666665,-0.419888,-0.419858,-2.999999999997449e-05
35.479,-0.419858,0.5913166666666666,0.009855277777777777,-0.419888,-0.419858,-2.999999999997449e-05
35.612,-0.419929,0.5935333333333334,0.009892222222222222,-0.419888,-0.419858,-2.999999999997449e-05
35.741,-0.419927,0.5956833333333333,0.009928055555555556,-0.419888,-0.419858,-2.999999999997449e-05
35.873,-0.419847,0.5978833333333333,0.009964722222222222,-0.419888,-0.419858,-2.999999999997449e-05
36.003,-0.419888,0.60005,0.010000833333333334,-0.419888,-0.419858,-2.999999999997449e-05
36.133,-0.419932,0.6022166666666667,0.010036944444444446,-0.419888,-0.419858,-2.999999999997449e-05
36.262,-0.419868,0.6043666666666667,0.010072777777777778,-0.419888,-0.419858,-2.999999999997449e-05
36.399,-0.419868,0.60665,0.010110833333333333,-0.419888,-0.4198585,-2.9499999999960114e-05
36.526,-0.419909,0.6087666666666667,0.010146111111111113,-0.419888,-0.419859,-2.9000000000001247e-05
36.661,-0.419931,0.6110166666666667,0.010183611111111112,-0.419888,-0.419859,-2.9000000000001247e-05
36.791,-0.419842,0.6131833333333333,0.010219722222222222,-0.419888,-0.419859,-2.9000000000001247e-05
36.924,-0.41985,0.6154,0.010256666666666666,-0.419888,-0.41986,-2.799999999997249e-05
37.057,-0.419925,0.6176166666666667,0.010293611111111111,-0.419893,-0.419861,-3.2000000000032e-05
37.187,-0.419934,0.6197833333333332,0.010329722222222221,-0.419893,-0.419861,-3.2000000000032e-05
37.316,-0.419848,0.6219333333333333,0.010365555555555557,-0.419888,-0.419861,-2.6999999999999247e-05
37.451,-0.419856,0.6241833333333333,0.010403055555555556,-0.419888,-0.419861,-2.6999999999999247e-05
37.582,-0.419931,0.6263666666666666,0.010439444444444444,-0.419893,-0.419861,-3.2000000000032e-05
37.715,-0.419948,0.6285833333333334,0.01047638888888889,-0.419893,-0.419861,-3.2000000000032e-05
37.853,-0.419852,0.6308833333333334,0.010514722222222222,-0.419893,-0.419861,-3.2000000000032e-05
37.985,-0.419866,0.6330833333333333,0.010551388888888888,-0.419893,-0.419861,-3.2000000000032e-05
38.12,-0.419933,0.6353333333333333,0.010588888888888889,-0.419893,-0.419861,-3.2000000000032e-05
38.252,-0.419893,0.6375333333333334,0.010625555555555556,-0.419893,-0.419861,-3.2000000000032e-05
38.383,-0.419867,0.6397166666666667,0.010661944444444444,-0.419893,-0.419861,-3.2000000000032e-05
38.518,-0.419914,0.6419666666666667,0.010699444444444445,-0.419893,-0.419861,-3.2000000000032e-05
38.647,-0.41991,0.6441166666666667,0.010735277777777778,-0.419893,-0.419861,-3.2000000000032e-05
38.778,-0.419852,0.6463,0.010771666666666666,-0.419893,-0.419861,-3.2000000000032e-05
38.906,-0.419849,0.6484333333333333,0.010807222222222222,-0.419893,-0.419861,-3.2000000000032e-05
39.034,-0.419923,0.6505666666666666,0.010842777777777778,-0.419893,-0.419861,-3.2000000000032e-05
39.166,-0.419911,0.6527666666666666,0.010879444444444443,-0.419893,-0.419861,-3.2000000000032e-05
39.295,-0.419841,0.6549166666666667,0.010915277777777779,-0.41987,-0.419861,-9.000000000036756e-06
39.424,-0.419842,0.6570666666666667,0.010951111111111111,-0.41987,-0.419861,-9.000000000036756e-06
39.556,-0.419929,0.6592666666666667,0.010987777777777777,-0.41989,-0.419861,-2.9000000000001247e-05
39.691,-0.419928,0.6615166666666668,0.011025277777777778,-0.41989,-0.419861,-2.9000000000001247e-05
39.822,-0.41987,0.6637000000000001,0.011061666666666668,-0.41987,-0.419861,-9.000000000036756e-06
39.952,-0.419845,0.6658666666666666,0.011097777777777778,-0.41987,-0.419861,-9.000000000036756e-06
40.092,-0.419915,0.6682,0.011136666666666666,-0.41987,-0.419861,-9.000000000036756e-06
40.224,-0.419929,0.6704,0.011173333333333332,-0.41987,-0.419861,-9.000000000036756e-06
40.364,-0.419869,0.6727333333333333,0.01121222222222222,-0.41987,-0.419861,-9.000000000036756e-06
40.498,-0.419854,0.6749666666666666,0.011249444444444444,-0.41987,-0.419861,-9.000000000036756e-06
40.631,-0.419897,0.6771833333333334,0.01128638888888889,-0.41987,-0.419861,-9.000000000036756e-06
40.76,-0.419849,0.6793333333333333,0.011322222222222221,-0.41987,-0.419861,-9.000000000036756e-06
40.889,-0.419839,0.6814833333333333,0.011358055555555557,-0.41987,-0.419861,-9.000000000036756e-06
41.018,-0.41989,0.6836333333333333,0.01139388888888889,-0.41987,-0.419861,-9.000000000036756e-06
41.146,-0.419903,0.6857666666666666,0.011429444444444445,-0.41987,-0.419861,-9.000000000036756e-06
41.28,-0.419832,0.6880000000000001,0.011466666666666667,-0.41987,-0.419861,-9.000000000036756e-06
41.412,-0.419831,0.6902,0.011503333333333332,-0.419869,-0.419861,-8.000000000008e-06
